,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-05-14 21:44:59.999,1621020600000,5.47210000,5.53390000,5.46420000,5.53330000,52593.10000000,1621021499999,289182.99389000,711,17795.70000000,97931.45554000,0
2021-05-14 21:59:59.999,1621021500000,5.53330000,5.53430000,5.46400000,5.48700000,30431.10000000,1621022399999,167362.85258000,577,11490.20000000,63285.59013000,0
2021-05-14 22:14:59.999,1621022400000,5.49080000,5.55770000,5.46430000,5.54400000,43827.80000000,1621023299999,242053.13796000,612,27163.70000000,149964.21104000,0
2021-05-14 22:29:59.999,1621023300000,5.54880000,5.61350000,5.46540000,5.46570000,75037.30000000,1621024199999,415763.80236000,1296,30025.80000000,166564.71681000,0
2021-05-14 22:44:59.999,1621024200000,5.46570000,5.50200000,5.40000000,5.43720000,106462.80000000,1621025099999,577640.31414000,1681,42492.30000000,230812.04142000,0
2021-05-14 22:59:59.999,1621025100000,5.43720000,5.50000000,5.40500000,5.40500000,61463.20000000,1621025999999,334216.73018000,774,31850.10000000,173325.43426000,0
2021-05-14 23:14:59.999,1621026000000,5.41290000,5.46970000,5.40000000,5.41800000,56698.70000000,1621026899999,307906.34699000,860,30240.80000000,164316.87819000,0
2021-05-14 23:29:59.999,1621026900000,5.41860000,5.56710000,5.41670000,5.55500000,85420.30000000,1621027799999,472002.00273000,1058,28954.80000000,159702.86010000,0
2021-05-14 23:44:59.999,1621027800000,5.55500000,5.58000000,5.45960000,5.50010000,56342.60000000,1621028699999,311728.48220000,878,23153.40000000,128059.01233000,0
2021-05-14 23:59:59.999,1621028700000,5.50000000,5.54170000,5.47000000,5.53840000,46529.70000000,1621029599999,256134.50951000,781,16074.80000000,88608.48533000,0
2021-05-15 00:14:59.999,1621029600000,5.53840000,5.53960000,5.50000000,5.50020000,21819.60000000,1621030499999,120273.64807000,370,5904.70000000,32586.35208000,0
2021-05-15 00:29:59.999,1621030500000,5.50640000,5.51960000,5.50000000,5.50300000,41586.30000000,1621031399999,228963.51756000,445,13619.90000000,75061.19680000,0
2021-05-15 00:44:59.999,1621031400000,5.50510000,5.61040000,5.44180000,5.60660000,180910.90000000,1621032299999,1004922.13438000,1575,101984.80000000,566258.49712000,0
2021-05-15 00:59:59.999,1621032300000,5.60580000,5.60580000,5.55120000,5.58820000,45541.90000000,1621033199999,253940.23843000,616,19080.00000000,106353.68451000,0
2021-05-15 01:14:59.999,1621033200000,5.57410000,5.65000000,5.57260000,5.62630000,60618.90000000,1621034099999,340420.99704000,1087,24411.80000000,137056.25235000,0
2021-05-15 01:29:59.999,1621034100000,5.61810000,5.65000000,5.56960000,5.63190000,61281.60000000,1621034999999,343704.94064000,813,34399.80000000,193023.31414000,0
2021-05-15 01:44:59.999,1621035000000,5.63200000,5.71000000,5.61920000,5.69740000,143545.90000000,1621035899999,815819.71052000,1699,55218.70000000,313868.57973000,0
2021-05-15 01:59:59.999,1621035900000,5.70890000,5.73990000,5.68000000,5.72190000,104054.20000000,1621036799999,594132.12796000,1213,44237.30000000,252768.50891000,0
2021-05-15 02:14:59.999,1621036800000,5.72190000,5.72290000,5.61620000,5.65110000,132081.70000000,1621037699999,749441.48026000,1780,63574.80000000,360981.41479000,0
2021-05-15 02:29:59.999,1621037700000,5.64040000,5.68000000,5.48890000,5.60010000,159330.80000000,1621038599999,889745.55898000,2137,79230.70000000,442984.18615000,0
2021-05-15 02:44:59.999,1621038600000,5.60490000,5.65000000,5.51000000,5.54000000,110232.20000000,1621039499999,614982.98520000,1187,45819.70000000,255226.61447000,0
2021-05-15 02:59:59.999,1621039500000,5.54220000,5.63170000,5.43430000,5.46120000,232288.20000000,1621040399999,1276327.35190000,2129,106294.00000000,583780.54053000,0
2021-05-15 03:14:59.999,1621040400000,5.46210000,5.63900000,5.46010000,5.60810000,152312.90000000,1621041299999,844700.10733000,1491,74834.50000000,414914.34903000,0
2021-05-15 03:29:59.999,1621041300000,5.62060000,5.68160000,5.58310000,5.66850000,125161.00000000,1621042199999,707242.03211000,1292,42301.90000000,239048.88835000,0
2021-05-15 03:44:59.999,1621042200000,5.66870000,5.73990000,5.65240000,5.73970000,134006.60000000,1621043099999,763582.58633000,1415,70310.40000000,400633.94111000,0
2021-05-15 03:59:59.999,1621043100000,5.73800000,5.76940000,5.69080000,5.74300000,198619.10000000,1621043999999,1141109.49318000,2162,93430.70000000,537062.64447000,0
2021-05-15 04:14:59.999,1621044000000,5.76070000,5.90000000,5.74400000,5.87700000,341054.20000000,1621044899999,1989750.59517000,3819,182729.00000000,1067618.23967000,0
2021-05-15 04:29:59.999,1621044900000,5.87710000,5.97500000,5.86000000,5.96120000,477321.30000000,1621045799999,2829241.45362000,3436,269620.00000000,1599738.41492000,0
2021-05-15 04:44:59.999,1621045800000,5.96120000,6.20000000,5.96120000,6.11670000,864672.10000000,1621046699999,5272901.26049000,9671,538412.80000000,3281884.11946000,0
2021-05-15 04:59:59.999,1621046700000,6.11670000,6.30000000,6.08480000,6.26730000,654983.30000000,1621047599999,4060182.37168000,6440,410965.50000000,2549288.96858000,0
2021-05-15 05:14:59.999,1621047600000,6.26870000,6.27950000,6.09000000,6.12440000,625127.00000000,1621048499999,3867829.81143000,6799,308919.50000000,1909797.43348000,0
2021-05-15 05:29:59.999,1621048500000,6.12440000,6.30000000,6.01000000,6.26120000,479252.60000000,1621049399999,2955428.37100000,5129,270615.50000000,1672096.81447000,0
2021-05-15 05:44:59.999,1621049400000,6.26000000,6.59000000,6.25520000,6.50990000,1163028.40000000,1621050299999,7502026.02972000,12592,733267.40000000,4731361.44578000,0
2021-05-15 05:59:59.999,1621050300000,6.50210000,6.62000000,6.44200000,6.48530000,839105.80000000,1621051199999,5478661.14248000,7096,493440.70000000,3223240.52622000,0
2021-05-15 06:14:59.999,1621051200000,6.48550000,6.52000000,6.27990000,6.35460000,673949.20000000,1621052099999,4299422.38243000,6369,352581.40000000,2248073.93033000,0
2021-05-15 06:29:59.999,1621052100000,6.34400000,6.40980000,6.30010000,6.32200000,349221.70000000,1621052999999,2220334.24689000,2957,189588.60000000,1207290.93264000,0
2021-05-15 06:44:59.999,1621053000000,6.31400000,6.42000000,6.20580000,6.27130000,363913.40000000,1621053899999,2298463.99355000,3539,195238.90000000,1234738.81793000,0
2021-05-15 06:59:59.999,1621053900000,6.27880000,6.41990000,6.18550000,6.24000000,417811.10000000,1621054799999,2641161.62016000,4094,181751.20000000,1149178.99926000,0
2021-05-15 07:14:59.999,1621054800000,6.23580000,6.37750000,6.08500000,6.33600000,586860.50000000,1621055699999,3635766.10240000,5561,310246.50000000,1925108.50184000,0
2021-05-15 07:29:59.999,1621055700000,6.36980000,6.42000000,6.28010000,6.36480000,311759.10000000,1621056599999,1984884.34194000,3728,151128.40000000,962964.76026000,0
2021-05-15 07:44:59.999,1621056600000,6.35740000,6.36340000,6.22970000,6.30610000,162738.60000000,1621057499999,1023856.49234000,2247,82557.60000000,519259.27624000,0
2021-05-15 07:59:59.999,1621057500000,6.31730000,6.32500000,6.21870000,6.26780000,195292.00000000,1621058399999,1227499.23790000,2014,105088.70000000,660900.43359000,0
2021-05-15 08:14:59.999,1621058400000,6.26510000,6.27990000,6.14450000,6.14890000,255179.60000000,1621059299999,1586499.84093000,2885,140237.50000000,872790.53652000,0
2021-05-15 08:29:59.999,1621059300000,6.14450000,6.22400000,6.08000000,6.20620000,266142.60000000,1621060199999,1633019.14040000,2680,127842.60000000,784745.98091000,0
2021-05-15 08:44:59.999,1621060200000,6.20620000,6.26790000,6.04960000,6.05250000,282039.80000000,1621061099999,1731192.21460000,3059,89701.30000000,550835.53278000,0
2021-05-15 08:59:59.999,1621061100000,6.06190000,6.24370000,5.92350000,6.10160000,605044.50000000,1621061999999,3640026.58668000,7642,268620.40000000,1619602.35823000,0
2021-05-15 09:14:59.999,1621062000000,6.11580000,6.11580000,5.84000000,5.86900000,393308.30000000,1621062899999,2341630.62561000,3852,176818.30000000,1049272.23258000,0
2021-05-15 09:29:59.999,1621062900000,5.86900000,5.95850000,5.81000000,5.94600000,394890.20000000,1621063799999,2320508.66978000,3540,223073.00000000,1312303.99363000,0
2021-05-15 09:44:59.999,1621063800000,5.94600000,6.40000000,5.93860000,6.19820000,711824.80000000,1621064699999,4372557.59768000,9976,407243.00000000,2503578.73195000,0
2021-05-15 09:59:59.999,1621064700000,6.19830000,6.32410000,6.00480000,6.03340000,624295.10000000,1621065599999,3843774.75736000,6800,249849.60000000,1542071.62212000,0
2021-05-15 10:14:59.999,1621065600000,6.04070000,6.15890000,6.00000000,6.05990000,339447.20000000,1621066499999,2057365.94459000,3408,144513.70000000,876628.48831000,0
2021-05-15 10:29:59.999,1621066500000,6.05890000,6.13990000,5.98000000,5.98420000,230487.90000000,1621067399999,1389702.08976000,2740,118662.60000000,715677.69017000,0
2021-05-15 10:44:59.999,1621067400000,5.98700000,6.08000000,5.90050000,5.93000000,202184.20000000,1621068299999,1212089.35749000,2449,103907.10000000,624095.86626000,0
2021-05-15 10:59:59.999,1621068300000,5.91910000,6.07230000,5.84000000,6.00840000,406204.20000000,1621069199999,2414421.18282000,3429,223358.60000000,1328103.81377000,0
2021-05-15 11:14:59.999,1621069200000,6.00480000,6.17880000,6.00000000,6.17880000,318592.80000000,1621070099999,1945227.47276000,3285,165056.60000000,1007600.60163000,0
2021-05-15 11:29:59.999,1621070100000,6.17020000,6.22000000,6.02840000,6.06300000,362337.40000000,1621070999999,2231524.19793000,3480,144890.90000000,892214.04053000,0
2021-05-15 11:44:59.999,1621071000000,6.06200000,6.38000000,6.03100000,6.23510000,422240.80000000,1621071899999,2627692.89722000,5628,240176.60000000,1496146.69751000,0
2021-05-15 11:59:59.999,1621071900000,6.24890000,6.34490000,6.17000000,6.23000000,278343.10000000,1621072799999,1742797.61132000,3571,132374.60000000,829016.16491000,0
2021-05-15 12:14:59.999,1621072800000,6.22910000,6.23110000,6.00140000,6.05400000,311667.70000000,1621073699999,1903630.48731000,3645,127474.70000000,779595.43064000,0
2021-05-15 12:29:59.999,1621073700000,6.05100000,6.05680000,5.80010000,5.82980000,586879.60000000,1621074599999,3474026.83325000,5009,256338.40000000,1517955.34370000,0
2021-05-15 12:44:59.999,1621074600000,5.82900000,5.95130000,5.77000000,5.87170000,512203.10000000,1621075499999,2994243.92160000,4701,260176.30000000,1522173.10237000,0
2021-05-15 12:59:59.999,1621075500000,5.86310000,5.95960000,5.83480000,5.90090000,237700.50000000,1621076399999,1402743.19591000,2403,117054.40000000,692161.70940000,0
2021-05-15 13:14:59.999,1621076400000,5.89960000,6.03000000,5.88600000,5.93600000,269094.20000000,1621077299999,1606422.64592000,2853,146501.10000000,873753.09551000,0
2021-05-15 13:29:59.999,1621077300000,5.93600000,5.98300000,5.89140000,5.93200000,139808.30000000,1621078199999,830736.33879000,1811,72203.20000000,428966.65125000,0
2021-05-15 13:44:59.999,1621078200000,5.94290000,6.00000000,5.84090000,5.87790000,206863.20000000,1621079099999,1220264.50568000,2576,121204.80000000,716231.24841000,0
2021-05-15 13:59:59.999,1621079100000,5.87450000,6.03350000,5.83250000,6.02320000,251081.70000000,1621079999999,1494123.50086000,2534,124410.40000000,740759.65331000,0
2021-05-15 14:14:59.999,1621080000000,6.02800000,6.10010000,5.96100000,6.02570000,274128.00000000,1621080899999,1657871.47044000,3424,128474.60000000,777332.72040000,0
2021-05-15 14:29:59.999,1621080900000,6.02490000,6.06000000,5.94930000,6.03840000,160735.70000000,1621081799999,965933.32116000,2032,86701.80000000,521303.87454000,0
2021-05-15 14:44:59.999,1621081800000,6.03330000,6.22000000,6.03330000,6.17800000,323319.20000000,1621082699999,1984430.34854000,4094,195668.40000000,1201457.49918000,0
2021-05-15 14:59:59.999,1621082700000,6.17510000,6.28510000,6.13900000,6.14200000,330363.30000000,1621083599999,2047913.14213000,3895,155510.30000000,964578.52024000,0
2021-05-15 15:14:59.999,1621083600000,6.14970000,6.19610000,6.05010000,6.07810000,170544.90000000,1621084499999,1044435.52783000,2448,87940.90000000,538815.47304000,0
2021-05-15 15:29:59.999,1621084500000,6.08310000,6.08310000,5.95610000,6.07130000,292727.60000000,1621085399999,1760951.23036000,3357,151839.60000000,913128.64782000,0
2021-05-15 15:44:59.999,1621085400000,6.07150000,6.10740000,5.95540000,6.09330000,158491.50000000,1621086299999,957165.95084000,1985,80026.30000000,483282.43225000,0
2021-05-15 15:59:59.999,1621086300000,6.09470000,6.13550000,5.94620000,6.01480000,245684.50000000,1621087199999,1486968.60393000,3501,107783.90000000,652900.26173000,0
2021-05-15 16:14:59.999,1621087200000,6.01040000,6.24990000,6.00900000,6.19190000,336557.10000000,1621088099999,2078785.75539000,3946,191038.50000000,1179126.66592000,0
2021-05-15 16:29:59.999,1621088100000,6.19680000,6.19900000,6.08000000,6.09000000,178024.10000000,1621088999999,1092513.19000000,2306,65444.80000000,402005.59287000,0
2021-05-15 16:44:59.999,1621089000000,6.08890000,6.14630000,6.00000000,6.07240000,212007.70000000,1621089899999,1285773.03334000,3072,94377.00000000,572921.17507000,0
2021-05-15 16:59:59.999,1621089900000,6.07850000,6.09600000,5.98200000,6.06170000,295445.60000000,1621090799999,1782561.33763000,2540,166648.70000000,1004406.84369000,0
2021-05-15 17:14:59.999,1621090800000,6.06170000,6.10900000,6.02710000,6.08490000,110828.20000000,1621091699999,673579.60010000,1774,52377.00000000,318413.88012000,0
2021-05-15 17:29:59.999,1621091700000,6.08590000,6.11000000,6.02400000,6.07830000,145371.90000000,1621092599999,882226.21299000,1945,58681.10000000,356587.20558000,0
2021-05-15 17:44:59.999,1621092600000,6.08810000,6.19900000,6.04290000,6.09100000,237574.40000000,1621093499999,1454939.32110000,3069,117511.90000000,719049.61758000,0
2021-05-15 17:59:59.999,1621093500000,6.08860000,6.12000000,6.02010000,6.11000000,116351.80000000,1621094399999,708472.05960000,1604,51706.10000000,314900.25612000,0
2021-05-15 18:14:59.999,1621094400000,6.11000000,6.11680000,5.88000000,5.92980000,340847.00000000,1621095299999,2032950.24269000,3706,133869.50000000,797042.88084000,0
2021-05-15 18:29:59.999,1621095300000,5.92980000,6.01980000,5.75200000,5.79020000,356872.40000000,1621096199999,2097707.94508000,3689,141765.50000000,834946.67354000,0
2021-05-15 18:44:59.999,1621096200000,5.79100000,5.89410000,5.67780000,5.72000000,390047.00000000,1621097099999,2239332.36408000,4037,231631.20000000,1330141.00873000,0
2021-05-15 18:59:59.999,1621097100000,5.72600000,5.81960000,5.65300000,5.79000000,282638.60000000,1621097999999,1621971.53146000,2890,128709.70000000,739297.80099000,0
2021-05-15 19:14:59.999,1621098000000,5.79000000,5.80000000,5.65000000,5.68000000,234427.70000000,1621098899999,1337573.19895000,2459,116241.30000000,662303.19610000,0
2021-05-15 19:29:59.999,1621098900000,5.67730000,5.78370000,5.61060000,5.69800000,183034.40000000,1621099799999,1041197.26161000,2470,87365.20000000,497579.31390000,0
2021-05-15 19:44:59.999,1621099800000,5.69250000,5.84590000,5.68500000,5.79970000,186313.30000000,1621100699999,1079977.77552000,2317,89373.20000000,517561.58612000,0
2021-05-15 19:59:59.999,1621100700000,5.79900000,5.86490000,5.72000000,5.73870000,187183.70000000,1621101599999,1086518.61752000,2458,84092.10000000,488155.36217000,0
2021-05-15 20:14:59.999,1621101600000,5.73870000,5.84100000,5.70100000,5.74520000,113853.20000000,1621102499999,654483.60866000,1694,57034.00000000,328314.91798000,0
2021-05-15 20:29:59.999,1621102500000,5.76080000,5.79280000,5.71180000,5.76220000,40237.50000000,1621103399999,231062.66381000,902,22546.00000000,129474.67014000,0
2021-05-15 20:44:59.999,1621103400000,5.76220000,5.78000000,5.71000000,5.75990000,48030.50000000,1621104299999,276126.00933000,789,27425.50000000,157679.06122000,0
2021-05-15 20:59:59.999,1621104300000,5.75410000,5.77780000,5.69080000,5.69500000,84520.60000000,1621105199999,483958.50505000,911,17263.40000000,99020.30863000,0
2021-05-15 21:14:59.999,1621105200000,5.70600000,5.76020000,5.64000000,5.67370000,59176.00000000,1621106099999,338061.91356000,1063,25660.00000000,147056.01219000,0
2021-05-15 21:29:59.999,1621106100000,5.66330000,5.68380000,5.58440000,5.63070000,131262.60000000,1621106999999,737358.01238000,1886,54207.00000000,304605.94975000,0
2021-05-15 21:44:59.999,1621107000000,5.63070000,5.71800000,5.58450000,5.70000000,140055.60000000,1621107899999,788495.05336000,1634,49463.90000000,279017.53524000,0
2021-05-15 21:59:59.999,1621107900000,5.70770000,5.75710000,5.66500000,5.74700000,93426.30000000,1621108799999,534187.13879000,1529,42758.00000000,244628.77035000,0
2021-05-15 22:14:59.999,1621108800000,5.74340000,5.81000000,5.71940000,5.79160000,86332.40000000,1621109699999,498742.03819000,1605,46144.90000000,266740.51190000,0
2021-05-15 22:29:59.999,1621109700000,5.79130000,5.83170000,5.77100000,5.82000000,44429.90000000,1621110599999,257934.15877000,645,22253.20000000,129169.37421000,0
2021-05-15 22:44:59.999,1621110600000,5.82100000,5.91870000,5.81330000,5.90020000,133025.40000000,1621111499999,779557.24857000,1762,62868.10000000,368695.67169000,0
2021-05-15 22:59:59.999,1621111500000,5.90000000,5.92000000,5.84700000,5.91990000,95121.60000000,1621112399999,559987.45660000,1189,40976.60000000,241347.41413000,0
2021-05-15 23:14:59.999,1621112400000,5.90110000,5.94120000,5.86890000,5.93950000,116155.10000000,1621113299999,688720.20316000,1281,63470.80000000,376512.18099000,0
2021-05-15 23:29:59.999,1621113300000,5.93730000,5.95000000,5.86700000,5.94930000,48602.20000000,1621114199999,287165.09552000,990,24201.60000000,142913.07866000,0
2021-05-15 23:44:59.999,1621114200000,5.94930000,6.10000000,5.94310000,6.05500000,213758.20000000,1621115099999,1286883.27475000,3490,110838.30000000,667662.52953000,0
2021-05-15 23:59:59.999,1621115100000,6.05800000,6.17000000,6.00170000,6.17000000,180033.20000000,1621115999999,1095552.65923000,2930,98767.60000000,601924.65641000,0
2021-05-16 00:14:59.999,1621116000000,6.16580000,6.18270000,6.07180000,6.08900000,190854.50000000,1621116899999,1170491.12245000,2502,78582.80000000,482257.04390000,0
2021-05-16 00:29:59.999,1621116900000,6.08410000,6.19900000,6.08210000,6.14900000,168032.90000000,1621117799999,1035143.09838000,2163,80668.10000000,496815.84871000,0
2021-05-16 00:44:59.999,1621117800000,6.14900000,6.16800000,5.90300000,5.98370000,288688.60000000,1621118699999,1736182.99054000,4436,133759.80000000,804313.64706000,0
2021-05-16 00:59:59.999,1621118700000,5.97300000,6.08240000,5.94120000,5.96930000,124815.70000000,1621119599999,750497.76957000,1697,67761.40000000,407979.95456000,0
2021-05-16 01:14:59.999,1621119600000,5.95400000,6.00000000,5.86980000,5.89010000,122238.50000000,1621120499999,722999.86206000,1580,78461.50000000,463865.60289000,0
2021-05-16 01:29:59.999,1621120500000,5.89800000,5.94120000,5.80110000,5.80280000,134851.10000000,1621121399999,790093.61655000,1974,74016.50000000,434238.04281000,0
2021-05-16 01:44:59.999,1621121400000,5.81890000,5.85090000,5.70430000,5.79930000,213377.80000000,1621122299999,1233667.64905000,2700,96142.30000000,555489.99888000,0
2021-05-16 01:59:59.999,1621122300000,5.79390000,5.84700000,5.65010000,5.71000000,414506.10000000,1621123199999,2371114.35064000,3701,229721.70000000,1313728.12627000,0
2021-05-16 02:14:59.999,1621123200000,5.69010000,5.90620000,5.61000000,5.90620000,402206.90000000,1621124099999,2306115.62942000,3628,239469.60000000,1372580.44325000,0
2021-05-16 02:29:59.999,1621124100000,5.90670000,6.00000000,5.85200000,5.89870000,223448.80000000,1621124999999,1323133.88603000,2842,120248.70000000,713199.18839000,0
2021-05-16 02:44:59.999,1621125000000,5.89710000,5.96000000,5.77180000,5.82800000,183973.10000000,1621125899999,1076270.34529000,1858,82755.20000000,484237.66380000,0
2021-05-16 02:59:59.999,1621125900000,5.83160000,5.86790000,5.74340000,5.82890000,126933.70000000,1621126799999,736027.44684000,1196,73678.00000000,427068.75871000,0
2021-05-16 03:14:59.999,1621126800000,5.82490000,6.09340000,5.82490000,6.06870000,347075.80000000,1621127699999,2080659.04721000,4602,153093.10000000,916252.52265000,0
2021-05-16 03:29:59.999,1621127700000,6.06990000,6.12040000,5.94080000,6.09080000,377625.10000000,1621128599999,2279421.71133000,3607,209223.80000000,1265936.46596000,0
2021-05-16 03:44:59.999,1621128600000,6.09000000,6.37370000,6.07170000,6.35260000,936851.20000000,1621129499999,5857594.14472000,9568,546618.00000000,3417543.42704000,0
2021-05-16 03:59:59.999,1621129500000,6.35990000,6.55000000,6.33330000,6.49670000,1265810.00000000,1621130399999,8160765.82382000,10857,726796.70000000,4689923.91717000,0
2021-05-16 04:14:59.999,1621130400000,6.49670000,6.49740000,6.23240000,6.27750000,723555.30000000,1621131299999,4579580.55042000,5104,356136.90000000,2253194.08046000,0
2021-05-16 04:29:59.999,1621131300000,6.27750000,6.36460000,6.20000000,6.22400000,355411.70000000,1621132199999,2236408.45464000,3620,157237.60000000,990356.81140000,0
2021-05-16 04:44:59.999,1621132200000,6.22310000,6.40000000,6.17160000,6.23750000,227534.30000000,1621133099999,1416538.47321000,3314,132053.00000000,822881.08348000,0
2021-05-16 04:59:59.999,1621133100000,6.24100000,6.35890000,6.23750000,6.32100000,172944.90000000,1621133999999,1093679.82717000,2277,84975.30000000,537596.80226000,0
2021-05-16 05:14:59.999,1621134000000,6.32100000,6.37650000,6.28620000,6.32100000,189700.80000000,1621134899999,1202006.38965000,1562,91063.50000000,577636.00196000,0
2021-05-16 05:29:59.999,1621134900000,6.32100000,6.32990000,6.15000000,6.15130000,238598.20000000,1621135799999,1487200.27067000,2498,104170.80000000,649327.01253000,0
2021-05-16 05:44:59.999,1621135800000,6.15210000,6.23130000,6.14900000,6.19530000,133097.10000000,1621136699999,823179.64412000,1663,68969.50000000,426597.34436000,0
2021-05-16 05:59:59.999,1621136700000,6.20160000,6.35000000,6.17370000,6.29400000,247370.90000000,1621137599999,1545210.52948000,2712,134577.10000000,842462.93484000,0
2021-05-16 06:14:59.999,1621137600000,6.29510000,6.35300000,6.25000000,6.26600000,175382.00000000,1621138499999,1106976.31857000,1704,78694.30000000,497034.22355000,0
2021-05-16 06:29:59.999,1621138500000,6.27320000,6.28480000,6.16240000,6.17680000,195522.00000000,1621139399999,1216022.64516000,1863,86623.50000000,539082.13001000,0
2021-05-16 06:44:59.999,1621139400000,6.16840000,6.18800000,6.08800000,6.12430000,226087.90000000,1621140299999,1383690.76789000,2840,103529.60000000,634175.18040000,0
2021-05-16 06:59:59.999,1621140300000,6.13090000,6.18360000,6.08000000,6.12870000,128918.70000000,1621141199999,790947.38765000,1546,58759.60000000,360777.55228000,0
2021-05-16 07:14:59.999,1621141200000,6.12150000,6.22420000,6.10340000,6.12890000,119418.40000000,1621142099999,736834.97219000,1606,55294.10000000,341077.66185000,0
2021-05-16 07:29:59.999,1621142100000,6.13000000,6.20540000,6.12580000,6.16760000,66835.70000000,1621142999999,413056.63953000,1099,20286.40000000,125398.71530000,0
2021-05-16 07:44:59.999,1621143000000,6.16400000,6.30000000,6.14390000,6.23200000,168041.30000000,1621143899999,1049490.95754000,2099,82349.40000000,514265.56219000,0
2021-05-16 07:59:59.999,1621143900000,6.23300000,6.24990000,6.16810000,6.23090000,115889.50000000,1621144799999,719922.17228000,1017,67703.10000000,420593.52515000,0
2021-05-16 08:14:59.999,1621144800000,6.23090000,6.32820000,6.16810000,6.32820000,137363.90000000,1621145699999,856733.37258000,1587,78620.70000000,490871.54998000,0
2021-05-16 08:29:59.999,1621145700000,6.32810000,6.33570000,6.23740000,6.26090000,203113.40000000,1621146599999,1281217.63191000,1647,118194.00000000,745952.90792000,0
2021-05-16 08:44:59.999,1621146600000,6.26000000,6.37200000,6.25510000,6.35900000,241500.70000000,1621147499999,1525978.92116000,1975,126509.00000000,799776.12019000,0
2021-05-16 08:59:59.999,1621147500000,6.36890000,6.48000000,6.35730000,6.44870000,346963.70000000,1621148399999,2226970.40638000,4094,195487.80000000,1254596.46514000,0
2021-05-16 09:14:59.999,1621148400000,6.42600000,6.50000000,6.41000000,6.45000000,336044.70000000,1621149299999,2171564.17775000,3165,197493.10000000,1276759.57623000,0
2021-05-16 09:29:59.999,1621149300000,6.45000000,6.80000000,6.44720000,6.69290000,833057.80000000,1621150199999,5505977.94249000,9003,533534.00000000,3527462.97388000,0
2021-05-16 09:44:59.999,1621150200000,6.68320000,6.93000000,6.65400000,6.88300000,1111244.70000000,1621151099999,7605491.66087000,11012,613085.30000000,4196938.08586000,0
2021-05-16 09:59:59.999,1621151100000,6.88300000,7.20000000,6.82670000,7.19800000,1291922.40000000,1621151999999,9059231.47406000,14211,771080.10000000,5410703.81543000,0
2021-05-16 10:14:59.999,1621152000000,7.20000000,7.20000000,7.04230000,7.12850000,935325.10000000,1621152899999,6640068.65166000,7166,471845.30000000,3350690.10801000,0
2021-05-16 10:29:59.999,1621152900000,7.12160000,7.97000000,7.11010000,7.70010000,3114518.50000000,1621153799999,23653232.03314000,27209,1616769.10000000,12188069.19106000,0
2021-05-16 10:44:59.999,1621153800000,7.71110000,7.87000000,7.38800000,7.58270000,2767535.80000000,1621154699999,21094077.91388000,25828,1300580.10000000,9950502.10221000,0
2021-05-16 10:59:59.999,1621154700000,7.58370000,7.64930000,7.26880000,7.49960000,1242555.40000000,1621155599999,9252265.12686000,12309,607453.10000000,4524380.75180000,0
2021-05-16 11:14:59.999,1621155600000,7.47810000,7.49100000,7.36010000,7.42090000,527024.40000000,1621156499999,3900302.95582000,5377,288208.60000000,2133360.69600000,0
2021-05-16 11:29:59.999,1621156500000,7.42090000,7.45000000,7.23300000,7.34000000,486752.40000000,1621157399999,3582652.76763000,5350,233851.80000000,1723169.40480000,0
2021-05-16 11:44:59.999,1621157400000,7.34010000,7.40380000,7.13720000,7.15080000,453707.10000000,1621158299999,3312792.97414000,4804,192050.20000000,1405483.95691000,0
2021-05-16 11:59:59.999,1621158300000,7.15090000,7.40770000,7.14920000,7.18660000,610045.20000000,1621159199999,4427194.80688000,5205,318115.60000000,2308691.20181000,0
2021-05-16 12:14:59.999,1621159200000,7.18070000,7.34000000,7.10320000,7.21710000,560998.60000000,1621160099999,4011335.77997000,5250,280411.60000000,2008296.18714000,0
2021-05-16 12:29:59.999,1621160100000,7.23510000,7.47090000,7.15650000,7.46450000,878772.60000000,1621160999999,6457988.81928000,9050,557141.90000000,4106771.53137000,0
2021-05-16 12:44:59.999,1621161000000,7.46000000,7.47120000,7.32020000,7.35370000,351561.60000000,1621161899999,2597833.07920000,4782,171618.30000000,1269740.27268000,0
2021-05-16 12:59:59.999,1621161900000,7.34580000,7.59190000,7.25000000,7.32000000,393177.70000000,1621162799999,2893116.68776000,5167,178855.30000000,1321077.02861000,0
2021-05-16 13:14:59.999,1621162800000,7.32010000,7.34910000,7.09500000,7.17690000,438102.40000000,1621163699999,3146024.59616000,6184,188901.00000000,1358067.83637000,0
2021-05-16 13:29:59.999,1621163700000,7.17570000,7.33250000,7.15000000,7.26040000,289914.70000000,1621164599999,2099674.11031000,3518,127525.40000000,923883.78382000,0
2021-05-16 13:44:59.999,1621164600000,7.25110000,7.66000000,7.21310000,7.65790000,684491.10000000,1621165499999,5095532.21341000,7719,412335.20000000,3082269.61414000,0
2021-05-16 13:59:59.999,1621165500000,7.65010000,7.70000000,7.36000000,7.46500000,805477.30000000,1621166399999,6080682.60134000,8671,428190.20000000,3236334.74288000,0
2021-05-16 14:14:59.999,1621166400000,7.45570000,7.48000000,7.27000000,7.27110000,272775.30000000,1621167299999,2012443.76998000,3827,130777.50000000,964662.61036000,0
2021-05-16 14:29:59.999,1621167300000,7.27500000,7.47000000,7.20000000,7.43200000,396264.50000000,1621168199999,2915125.07318000,4638,231432.80000000,1704865.18812000,0
